date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:19	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/globala479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:19	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utilsa479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:20	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpressa479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:20	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkouta479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:20	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/coursea479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:20	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577785.2918&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teachera479.js	(from https://localhost/lms/course/sample-course/?tab=tab-instructor)
22:27:21	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.mineba3.css	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:21	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpresseba3.css	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:21	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.alleba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:21	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/globaleba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:21	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utilseba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:22	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpresseba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:22	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkouteba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:22	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/courseeba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:22	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577785.5746&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teachereba3.js	(from https://localhost/lms/course/sample-course/?tab=tab-reviews)
22:27:23	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min2829.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:23	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress2829.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:23	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:23	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/global2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:24	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utils2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:24	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:24	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:24	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:24	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577790.4152&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher2829.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-overview)
22:27:25	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min8801.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:25	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress8801.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:25	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:25	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/global8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:26	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utils8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:26	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:26	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:26	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:26	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577790.6006&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher8801.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-curriculum)
22:27:27	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.mincb7c.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:27	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpresscb7c.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:27	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.allcb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:27	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/globalcb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:28	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utilscb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:28	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpresscb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:28	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkoutcb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:28	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/coursecb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:29	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577791.0836&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teachercb7c.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-instructor)
22:27:29	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min0684.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:29	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress0684.css	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:29	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:30	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/global0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:30	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utils0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:30	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:30	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:31	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:31	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577791.3335&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher0684.js	(from https://localhost/lms/course/sample-course-2/?tab=tab-reviews)
22:27:31	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min45f0.css	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:31	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress45f0.css	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:32	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/global45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:32	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:32	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utils45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:32	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:32	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:33	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:33	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-59cf889797362%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1580577793.1897&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/become-teacher45f0.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:34	26342/26342	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202020%2017:27:33%20GMT	https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/admin@education-lms.com	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/course/sample-course-2/lessons/lesson-1-2/admin@education-lms.com	(from https://localhost/lms/course/sample-course-2/lessons/lesson-1-2/)
22:27:34	37982/37982	---M--	200	added ('OK')	text/css	etag:%22945e-59cf88970e9d1%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min.css?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/bundle.min5965.css	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:34	65875/65875	---M--	200	added ('OK')	text/css	etag:%2210153-59cf889711891%22	https://localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/css/learnpress5965.css	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:35	541595/541595	---M--	200	added ('OK')	application/javascript	etag:%228439b-59cf889818836%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/vendor/plugins.all5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:35	3919/3919	---M--	200	added ('OK')	application/javascript	etag:%22f4f-59cf8897c09ac%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/global.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/global5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:35	47540/47540	---M--	200	added ('OK')	application/javascript	etag:%22b9b4-59cf8897c2cde%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/utils.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/utils5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:35	4078/4078	---M--	200	added ('OK')	application/javascript	etag:%22fee-59cf8897a2a7c%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/learnpress5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:35	15876/15876	---M--	200	added ('OK')	application/javascript	etag:%223e04-59cf889797747%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/checkout5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
22:27:36	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-59cf88979e07f%22	https://localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1580577793.506&ver=3.2.6.5	F:/Clonned%20Websites/https___localhost_lms_/localhost/lms/wp-content/plugins/learnpress/assets/js/frontend/course5965.js	(from https://localhost/lms/course/sample-course-2/lessons/lesson-2-2/)
